BuildingType,PrimaryPropertyType,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),TotalGHGEmissions,GHGEmissionsIntensity,Neighborhood_BALLARD,Neighborhood_CENTRAL,Neighborhood_DELRIDGE,Neighborhood_DOWNTOWN,Neighborhood_EAST,Neighborhood_GREATER DUWAMISH,Neighborhood_LAKE UNION,Neighborhood_MAGNOLIA / QUEEN ANNE,Neighborhood_NORTH,Neighborhood_NORTHEAST,Neighborhood_NORTHWEST,Neighborhood_SOUTHEAST,Neighborhood_SOUTHWEST
0,0,1990,1.0,5,320651,0,320651,214625.0,50.0,33.90000153,35.90000153,94.19999695,98.80000305,7286313.5,7708023.0,0.0,1762815.625,6014727.0,12715.86035,1271586.0,109.46,0.34,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1985,1.0,3,45235,38,45197,45235.0,61.0,21.70000076,23.10000038,68.09999847,72.5,980773.375,1044154.875,0.0,287448.1875,980773.0,0.0,0.0,6.84,0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,2002,1.0,6,65604,0,65604,65604.0,88.0,25.89999962,26.79999924,81.30000305,84.09999847,1697909.625,1756310.875,0.0,497628.8125,1697910.0,0.0,0.0,11.84,0.18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,2009,1.0,8,322771,109495,213276,200601.0,89.0,43.20000076,43.90000153,95.09999847,95.80000305,8669367.0,8801917.0,0.0,1397777.125,4769216.0,39001.51172,3900151.0,240.39,0.74,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,2010,1.0,31,480789,0,480789,581843.0,86.0,33.5,36.0,77.0,80.09999847,19897354.0,21361874.0,0.0,3477144.5,11864017.0,80333.35938,8033336.0,509.36,1.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,2000,1.0,4,35837,0,35837,28356.0,61.0,31.20000076,32.70000076,98.0,102.6999969,1073328.625,1124107.75,0.0,314574.5938,1073329.0,0.0,0.0,7.48,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,1968,1.0,3,41567,0,41567,40924.0,84.0,23.79999924,25.10000038,74.80000305,78.80000305,974305.625,1027513.688,0.0,285552.5938,974305.0,0.0,0.0,6.79,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,1954,1.0,2,51298,0,51298,51298.0,85.0,110.1999969,114.0,201.1000061,205.8999939,5655578.0,5847878.5,0.0,613894.125,2094607.0,35609.70703,3560971.0,203.73,3.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,1990,1.0,10,284970,0,284970,256413.0,77.0,46.09999847,47.90000153,75.5,78.0,11828824.0,12286134.0,0.0,974210.3125,3324006.0,85048.17969,8504818.0,474.86,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,3,1962,1.0,1,22047,0,22047,22898.0,100.0,11.60000038,11.89999962,36.40000153,37.40000153,265774.9063,272664.4063,0.0,77894.20313,265775.0,0.0,0.0,1.85,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,1967,1.0,3,116143,0,116143,113346.0,77.0,26.70000076,27.89999962,83.80000305,87.59999847,3024478.5,3163785.75,0.0,886423.8125,3024478.0,0.0,0.0,21.08,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,1976,1.0,3,44656,0,44656,44656.0,68.0,24.39999962,25.20000076,76.69999695,79.09999847,1091162.75,1124381.25,0.0,319801.5,1091163.0,0.0,0.0,7.61,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,1968,1.0,3,26159,0,26159,25950.0,76.0,26.10000038,27.39999962,82.0,85.90000153,677536.3125,710284.3125,0.0,198574.5,677536.0,0.0,0.0,4.72,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,3,1979,1.0,1,31600,0,31600,31600.0,3.0,106.4000015,118.0999985,219.8000031,232.0,3363535.5,3731853.25,0.0,478694.5938,1633306.0,17302.29102,1730229.0,103.28,3.27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,2007,1.0,1,35289,0,35289,35289.0,63.0,24.79999924,28.60000038,55.09999847,62.09999847,876425.0,1010737.813,0.0,143852.0,490823.0,3856.019775,385602.0,23.9,0.68,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1981,1.0,1,28920,0,28920,30000.0,50.0,58.29999924,68.5,80.69999695,91.30000305,1750419.0,2053772.75,0.0,81783.10156,279044.0,14713.75098,1471375.0,80.09,2.77,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1978,1.0,1,22176,0,22176,22176.0,60.0,33.20000076,33.70000076,47.79999924,49.29999924,736428.625,746905.625,0.0,40290.0,137469.0,5989.59082,598959.0,32.77,1.48,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1978,1.0,1,31300,0,31300,31300.0,89.0,11.60000038,12.69999981,26.89999962,28.10000038,362874.0,398438.5938,0.0,64745.89844,220913.0,1419.610107,141961.0,9.08,0.29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1979,1.0,1,22000,0,22000,22000.0,14.0,31.79999924,31.79999924,100.0,100.0,700627.625,700627.625,0.0,205342.2031,700628.0,0.0,0.0,4.88,0.22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1974,1.0,3,39927,0,39927,39541.0,38.0,90.19999695,96.90000153,283.3999939,304.2999878,3568419.5,3832168.5,0.0,1045843.813,3568419.0,0.0,0.0,24.88,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,3,1979,1.0,1,30610,0,30610,23320.0,,140.3000031,147.5,283.8999939,291.3999939,4294550.0,4513728.0,0.0,586162.6875,1999987.0,22945.62891,2294563.0,135.81,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,1980,1.0,2,26930,6350,20580,26930.0,64.0,37.20000076,37.20000076,116.9000015,116.9000015,1002995.0,1002995.0,0.0,293961.0,1002995.0,0.0,0.0,6.99,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,1968,1.0,2,38745,0,38745,65069.0,76.0,44.40000153,47.20000076,119.0,122.9000015,2890379.0,3073612.0,0.0,659899.875,2251578.0,6388.0,638800.0,49.62,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,3,1959,1.0,2,20296,0,20296,20296.0,,42.20000076,42.20000076,132.3999939,132.3999939,855665.125,855665.125,0.0,250781.0938,855665.0,0.0,0.0,5.97,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,3,1945,1.0,2,22135,0,22135,10388.0,,55.0,59.5,135.8000031,141.1000061,1261634.5,1365716.125,0.0,251494.5,858099.0,4035.350098,403535.0,27.41,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,1967,1.0,3,38378,0,38378,35066.0,86.0,46.90000153,51.5,92.80000305,96.59999847,1645605.125,1807593.875,0.0,213839.4063,729620.0,9159.849609,915985.0,53.73,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,3,1980,1.0,2,33576,0,33576,33576.0,64.0,38.0,43.70000076,64.19999695,70.09999847,1275231.75,1466199.875,0.0,114338.7031,390124.0,8851.080078,885108.0,49.73,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,3,1975,1.0,1,33005,0,33005,34982.0,21.0,304.2000122,309.3999939,759.2000122,760.2999878,10642754.0,10821972.0,0.0,2156999.75,7359683.0,32830.69922,3283070.0,225.67,6.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,2007,1.0,4,67910,0,67910,67910.0,41.0,28.10000038,29.39999962,79.40000153,82.19999695,1906597.0,1999808.75,0.0,475157.9063,1621239.0,2853.579834,285358.0,26.46,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,1965,1.0,3,22208,0,22208,22208.0,46.0,25.70000076,28.0,80.69999695,87.80000305,570799.8125,620722.1875,0.0,167291.7969,570800.0,0.0,0.0,3.98,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,2000,1.0,12,264239,29236,235003,200837.0,33.0,55.09999847,59.0,127.0,132.5,11258880.0,12058589.0,0.0,1984024.25,6769491.0,44893.88672,4489389.0,285.62,1.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1982,1.0,33,231352,0,231352,231352.0,11.0,58.90000153,64.30000305,130.6999969,137.6999969,13631685.0,14869970.0,0.0,2232389.0,7616911.0,60147.72656,6014773.0,372.55,1.61,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1981,1.0,1,20971,0,20971,23483.0,,33.29999924,33.29999924,104.5,104.5,729397.1875,729397.1875,0.0,213774.0938,729397.0,0.0,0.0,5.08,0.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1913,1.0,8,43884,0,43884,31320.0,93.0,31.79999924,34.0,70.0,76.69999695,1568382.25,1672884.25,0.0,252670.2969,862111.0,7062.710449,706271.0,43.52,0.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,2000,1.0,5,45715,0,45715,,72.0,30.29999924,31.20000076,95.19999695,98.09999847,1289661.25,1329284.625,0.0,377978.0938,1289661.0,0.0,0.0,8.99,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,3,2008,1.0,5,614114,124061,490053,124061.0,,64.19999695,64.90000153,175.8999939,176.6999969,10992344.0,11124158.0,0.0,2608084.5,8898784.0,20935.5918,2093559.0,173.23,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,2005,1.0,4,32038,0,32038,32038.0,52.0,36.29999924,38.20000076,100.9000015,106.5,1162226.375,1223965.375,0.0,282214.3125,962915.0,1993.109985,199311.0,17.3,0.54,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1927,1.0,3,23910,0,23910,20000.0,,36.5,38.09999847,97.59999847,98.19999695,873577.3125,910117.6875,0.0,198759.5,678167.0,1954.099976,195410.0,15.11,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,1957,1.0,16,151680,0,151680,151680.0,40.0,67.30000305,73.30000305,106.1999969,112.4000015,10213132.0,11115936.0,0.0,755362.875,2577298.0,76358.32813,7635833.0,423.51,2.79,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1910,1.0,2,21765,0,21765,21765.0,80.0,19.79999924,22.89999962,32.29999924,36.0,431390.4063,498909.0,0.0,35147.10156,119922.0,3114.68335,311468.0,17.38,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1977,1.0,3,24032,0,24032,24032.0,,23.60000038,24.60000038,74.09999847,77.30000305,566878.3125,591716.5,0.0,166142.5,566878.0,0.0,0.0,3.95,0.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1985,1.0,4,27553,0,27553,27553.0,56.0,28.29999924,30.29999924,88.90000153,95.19999695,780294.875,835416.875,0.0,228691.2969,780295.0,0.0,0.0,5.44,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,2014,1.0,6,305537,0,305537,240477.0,96.0,38.90000153,41.59999847,81.5,84.90000153,9360612.0,10003692.0,0.0,1369986.25,4674393.0,46862.18359,4686218.0,281.47,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,2005,1.0,6,373664,113092,260572,180788.0,94.0,41.20000076,43.29999924,67.19999695,69.40000153,7450969.0,7830673.0,0.0,607343.0,2072254.0,53787.14453,5378714.0,300.11,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,2000,1.0,4,209575,59804,149771,141603.0,29.0,39.70000076,40.40000153,121.5999985,123.6999969,5950438.5,6051946.0,0.0,1676904.625,5721599.0,2288.390137,228839.0,52.04,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,1939,1.0,2,2200000,0,2200000,1719643.0,,66.69999695,71.59999847,145.0,151.3000031,114648520.0,123205560.0,0.0,18075270.0,61672821.0,529756.9375,52975694.0,3243.48,1.47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1909,1.0,3,24316,0,24316,20316.0,45.0,61.09999847,65.40000153,135.3000031,147.1000061,1241355.375,1328345.625,0.0,202789.0938,691916.0,5494.389648,549439.0,34.0,1.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1901,1.0,2,26560,0,26560,26560.0,1.0,65.90000153,69.0,117.1999969,121.0999985,1751483.875,1831347.125,0.0,178775.7969,609983.0,11415.00977,1141501.0,64.88,2.44,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1957,1.0,2,20140,0,20140,20140.0,49.0,5.800000191,5.800000191,18.20000076,18.20000076,116486.6016,116486.6016,0.0,34140.30078,116487.0,0.0,0.0,0.81,0.04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1930,1.0,3,38500,0,38500,31659.0,88.0,44.90000153,48.09999847,67.69999695,71.09999847,1422406.25,1523328.75,0.0,91175.89844,311092.0,11113.14063,1111314.0,61.19,1.59,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1930,1.0,14,90000,0,90000,90000.0,87.0,48.59999847,53.79999924,73.80000305,79.90000153,4369513.5,4837501.5,0.0,288494.5938,984344.0,33851.69922,3385170.0,186.65,2.07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1996,1.0,4,46184,0,46184,30430.0,39.0,49.79999924,49.79999924,156.3999939,156.3999939,1773864.5,1773864.5,0.0,519889.9063,1773864.0,0.0,0.0,12.37,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,1967,1.0,5,20598,0,20598,20598.0,71.0,30.60000038,32.70000076,95.90000153,102.5999985,629306.8125,673253.5,0.0,184439.2969,629307.0,0.0,0.0,4.39,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,2008,1.0,13,224105,0,224105,196689.0,,39.5,41.20000076,97.09999847,100.9000015,7945081.0,8275276.0,0.0,1567065.75,5346828.0,25982.51953,2598252.0,175.27,0.78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,2004,1.0,4,80155,0,80155,77823.0,91.0,24.20000076,25.20000076,57.59999847,59.90000153,1882845.75,1957926.75,0.0,351848.6875,1200508.0,6823.379395,682338.0,44.61,0.56,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1929,1.0,4,58608,6030,52578,58601.0,72.0,72.0,80.90000153,100.0,109.4000015,4220038.0,4740119.5,0.0,200068.2031,682633.0,35374.05078,3537405.0,192.63,3.29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1994,1.0,6,32989,0,32989,48560.0,94.0,25.60000038,27.29999924,63.20000076,66.5,1245197.5,1325460.75,0.0,246878.5,842349.0,4028.47998,402848.0,27.27,0.83,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1967,1.0,3,25174,0,25174,25174.0,22.0,34.90000153,37.59999847,109.5999985,118.0999985,878509.5,946794.375,0.0,257476.4063,878509.0,0.0,0.0,6.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1983,1.0,4,52228,0,52228,52228.0,43.0,32.5,34.29999924,102.0999985,107.8000031,1698074.625,1793657.25,0.0,497677.0938,1698074.0,0.0,0.0,11.84,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,1992,1.0,2,38845,0,38845,38845.0,82.0,178.1000061,178.1000061,364.0,364.0,6917280.0,6917280.0,0.0,964398.125,3290526.0,36267.53125,3626753.0,215.56,5.55,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1953,1.0,1,26092,0,26092,25946.0,40.0,293.7000122,311.1000061,711.5,729.7999878,7619445.0,8071987.5,0.0,1466880.0,5004995.0,26144.5,2614450.0,173.75,6.66,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,1955,1.0,1,38582,0,38582,40374.0,85.0,45.79999924,50.90000153,85.80000305,93.09999847,1848878.5,2054157.0,0.0,213797.4063,729477.0,11194.0166,1119402.0,64.54,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,2006,1.0,4,51405,756,50649,50649.0,55.0,39.40000153,41.09999847,85.0,88.90000153,1993273.0,2083151.25,0.0,310194.8125,1058385.0,9348.879883,934888.0,57.03,1.11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1967,1.0,1,25500,0,25500,25500.0,98.0,47.59999847,56.09999847,66.30000305,75.19999695,1213869.75,1430417.125,0.0,58249.60156,198748.0,10151.21973,1015122.0,55.3,2.17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1961,1.0,1,41895,0,41895,37524.0,,31.0,33.5,78.69999695,81.0,1242311.5,1343671.0,0.0,259736.9063,886222.0,3560.890137,356089.0,25.09,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1958,1.0,2,56193,0,56193,56193.0,,44.5,45.90000153,115.8000031,117.4000015,2497942.75,2580058.5,0.0,544827.1875,1858950.0,6389.919922,638992.0,46.9,0.83,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,2002,1.0,6,66459,0,66459,48409.0,41.0,52.5,53.70000076,142.1999969,144.8000031,3040924.25,3112000.5,0.0,708283.375,2416663.0,6242.610352,624261.0,50.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1986,1.0,4,44957,0,44957,30044.0,71.0,30.79999924,33.0,96.80000305,103.5999985,926261.1875,990882.875,0.0,271471.5938,926261.0,0.0,0.0,6.46,0.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1991,1.0,4,42401,0,42401,32753.0,90.0,32.09999847,34.70000076,100.8000031,108.9000015,1050982.0,1135590.25,0.0,308025.1875,1050982.0,0.0,0.0,7.33,0.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,1922,1.0,3,35448,0,35448,35448.0,97.0,38.90000153,46.0,57.40000153,65.59999847,1379932.5,1632148.75,0.0,82224.29688,280549.0,10993.83008,1099383.0,60.34,1.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1966,1.0,1,29214,0,29214,29214.0,8.0,319.6000061,327.2000122,781.0999756,782.7999878,9336239.0,9558542.0,0.0,1825111.625,6227281.0,31089.57813,3108958.0,208.53,7.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1980,1.0,3,31792,0,31792,21176.0,67.0,32.90000153,34.09999847,103.3000031,106.9000015,696605.0,721215.875,0.0,204163.2031,696605.0,0.0,0.0,4.86,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1996,1.0,4,30854,0,30854,25288.0,14.0,32.90000153,35.5,103.1999969,111.3000031,1014405.375,1093846.875,0.0,297305.1875,1014405.0,0.0,0.0,7.07,0.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,2000,1.0,1,89103,43035,46068,47034.0,34.0,298.2999878,307.7000122,660.2000122,665.5999756,14029480.0,14473242.0,0.0,2288399.75,7808020.0,62214.59375,6221459.0,384.85,4.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1961,1.0,1,32000,0,32000,29880.0,,38.5,44.20000076,73.59999847,80.90000153,1331122.125,1527101.375,0.0,160794.5938,548631.0,7824.910156,782491.0,45.38,1.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1910,1.0,2,31140,0,31140,14840.0,,30.0,35.70000076,47.29999924,53.70000076,935580.3125,1111093.0,0.0,68761.20313,234613.0,7009.669434,700967.0,38.86,1.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1975,1.0,3,41478,0,41478,31932.0,3.0,73.19999695,79.30000305,167.5,173.8999939,3035962.25,3287502.0,0.0,527369.0,1799383.0,12365.78906,1236579.0,78.22,1.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1980,1.0,1,39840,0,39840,39840.0,2.0,18.89999962,19.39999962,59.29999924,61.0,752104.0,774360.0,0.0,220429.0938,752104.0,0.0,0.0,5.24,0.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1928,1.0,4,24828,0,24828,24828.0,28.0,87.0,98.19999695,113.1999969,125.0,2159932.0,2437909.0,0.0,76097.60156,259645.0,19002.86914,1900287.0,102.73,4.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1987,1.0,4,43380,0,43380,27860.0,69.0,28.5,30.39999962,89.30000305,95.40000153,792734.8125,846765.625,0.0,232337.2031,792735.0,0.0,0.0,5.53,0.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1984,1.0,4,36248,0,36248,36248.0,67.0,27.10000038,28.70000076,85.09999847,90.09999847,982332.8125,1040502.188,0.0,287905.1875,982332.0,0.0,0.0,6.85,0.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1985,1.0,4,26347,0,26347,26347.0,30.0,34.5,36.79999924,108.1999969,115.5999985,907758.5,969859.6875,0.0,266048.8125,907759.0,0.0,0.0,6.33,0.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1989,1.0,5,53041,0,53041,53041.0,83.0,42.90000153,44.70000076,86.80000305,88.80000305,2274920.5,2372449.0,0.0,310933.5938,1060905.0,12140.14941,1214015.0,71.87,1.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,2009,1.0,8,447755,121280,326475,282899.0,67.0,55.20000076,57.59999847,151.8999939,158.1999969,18011944.0,18792274.0,0.0,4303032.0,14681945.0,33299.97656,3329998.0,279.21,0.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1969,1.0,7,52926,0,52926,52926.0,17.0,56.29999924,60.40000153,157.1999969,169.5,2979413.5,3194926.25,0.0,728212.5,2484661.0,4947.519043,494752.0,43.6,0.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,2004,1.0,1,30576,15576,15000,15000.0,,84.69999695,90.69999695,196.3000031,202.6999969,1533245.75,1642173.75,0.0,272578.4063,930038.0,6032.07959,603208.0,38.52,1.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1999,1.0,6,46070,0,46070,33850.0,91.0,26.20000076,27.10000038,82.30000305,85.09999847,887022.875,917842.6875,0.0,259971.5,887023.0,0.0,0.0,6.18,0.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1993,1.0,6,40740,0,40740,24572.0,,24.20000076,25.10000038,76.09999847,78.80000305,694903.8125,718974.6875,0.0,203664.5938,694904.0,0.0,0.0,4.84,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1924,1.0,2,21528,0,21528,21528.0,,14.30000019,15.30000019,35.29999924,36.5,306911.0938,330300.5,0.0,61522.30078,209914.0,969.9699707,96997.0,6.61,0.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1928,1.0,2,30000,0,30000,25828.0,,42.40000153,43.20000076,123.5,123.1999969,1094940.75,1115775.5,0.0,285920.5,975561.0,1193.800171,119380.0,13.14,0.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
